/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_208.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_208.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_208.jpg, 0, 0.247413, 0, 8.621407
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_315.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_315.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_315.jpg, 0, 0.5507669, 0, 9.038592
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_434.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_434.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_434.jpg, 0, 0.9526892, 0, 10.01897
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_535.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_535.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_535.jpg, 0, 1, 0, 11.12054
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_637.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_637.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_637.jpg, 0, 1, 0, 12.47583
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_744.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_744.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_744.jpg, 0, 1, 0, 13.47175
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_852.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_852.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_852.jpg, 0, 1, 0, 14.62975
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_13_958.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_13_958.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_13_958.jpg, 0, 1, 0, 15.88368
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_065.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_065.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_065.jpg, 0, 1, 0, 16.88479
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_174.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_174.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_174.jpg, 0, 1, 0, 17.95598
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_275.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_275.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_275.jpg, 0, 1, 0, 18.97997
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_382.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_382.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_382.jpg, 0, 1, 0, 20.20665
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_484.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_484.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_484.jpg, 0, 1, 0, 21.20796
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_590.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_590.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_590.jpg, 0, 1, 0, 22.21462
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_690.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_690.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_690.jpg, -0.1841076, 1, 0, 23.17741
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_801.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_801.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_801.jpg, 0, 0.6422559, 0, 24.09694
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_14_908.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_14_908.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_14_908.jpg, 0, 0.3482618, 0, 24.45102
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_014.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_014.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_014.jpg, -0.1433612, 0.05037391, 0, 24.43552
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_115.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_115.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_115.jpg, -0.1036506, 0, 0, 24.15851
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_224.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_224.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_224.jpg, -0.1797001, 0, 0, 23.8588
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_326.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_326.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_326.jpg, -0.3830467, 0, 0, 23.5291
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_432.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_432.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_432.jpg, -0.1100496, 0, 0, 23.28511
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_533.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_533.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_533.jpg, -0.174561, 0, 0, 23.043
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_633.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_633.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_633.jpg, -0.3014306, 0, 0, 22.75043
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_733.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_733.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_733.jpg, -0.02756989, 0, 0, 22.52368
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_835.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_835.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_835.jpg, -0.145821, 0, 0, 22.2907
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_15_942.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_15_942.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_15_942.jpg, -0.1592853, 0, 0, 21.98001
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_049.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_049.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_049.jpg, -0.07703698, 0, 0, 21.75849
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_158.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_158.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_158.jpg, -0.3746939, 0, 0, 21.43004
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_261.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_261.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_261.jpg, -0.06711888, 0, 0, 21.20951
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_367.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_367.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_367.jpg, -0.1458092, 0, 0, 20.99046
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_469.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_469.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_469.jpg, -0.340677, 0, 0, 20.71274
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_571.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_571.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_571.jpg, -0.03496206, 0, 0, 20.50974
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_678.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_678.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_678.jpg, -0.09000885, 0, 0, 20.25743
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_789.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_789.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_789.jpg, -0.1432081, 0, 0, 20.00986
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_16_892.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_16_892.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_16_892.jpg, 0, 0, 0, 19.87187
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_000.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_000.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_000.jpg, 0, 0, 0, 19.65841
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_109.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_109.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_109.jpg, 0, 0.09870923, 0, 19.25174
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_217.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_217.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_217.jpg, 0, 0.4515091, 0, 19.41961
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_326.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_326.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_326.jpg, 0, 0.6506613, 0, 20.20523
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_434.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_434.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_434.jpg, 0, 0.3503702, 0, 20.3798
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_534.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_534.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_534.jpg, -0.2726458, 0.05098844, 0, 20.61946
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_635.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_635.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_635.jpg, -0.02166295, 0, 0, 20.09113
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_743.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_743.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_743.jpg, -0.17724, 0, 0, 19.82904
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_843.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_843.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_843.jpg, -0.3332584, 0, 0, 19.89867
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_17_943.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_17_943.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_17_943.jpg, -0.09309053, 0, 0, 19.33143
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_18_049.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_18_049.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_18_049.jpg, -0.3905379, 0, 0, 19.48712
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_18_151.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_18_151.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_18_151.jpg, -0.293164, 0, 0, 18.82036
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_18_253.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_18_253.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_18_253.jpg, 0, 0, 0, 19.05988
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_18_360.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_18_360.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_18_360.jpg, 0, 0, 0, 18.84049
/Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/center_2021_07_01_11_17_18_461.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/left_2021_07_01_11_17_18_461.jpg, /Users/kenpower/Development/GitHub Projects/SelfDrivingCarND_Projects/SelfDrivingCarND-BehavioralCloning/data/starting/IMG/right_2021_07_01_11_17_18_461.jpg, 0, 0.07346714, 0, 18.18977
